"Pathway"	"Total_sample_counts"
"ko03030"	11645.8761904762
"ko03050"	514.333333333333
"ko03060"	12809.0404761905
"ko03070"	19560.1583333333
"ko03320"	4589.26547619048
"ko03410"	9627.6880952381
"ko03420"	7410.17380952381
"ko03430"	12784.2678571429
"ko03440"	15997.3702380952
"ko03450"	407.5
"ko04011"	1182.90714285714
"ko04013"	1030.90119047619
"ko04016"	3039.23095238095
"ko04024"	322.333333333333
"ko04066"	3112.67976190476
"ko04068"	2745.42738095238
"ko04070"	2542.14642857143
"ko04071"	124
"ko04072"	475.782142857143
"ko04080"	174
"ko04112"	9344.10357142857
"ko04113"	771.577380952381
"ko04115"	337.3
"ko04122"	8761.79523809524
"ko04138"	412.333333333333
"ko04141"	376.508333333333
"ko04142"	30.0178571428571
"ko04144"	9.3
"ko04146"	7797.46904761905
"ko04151"	843.472619047619
"ko04152"	1464.51904761905
"ko04210"	546.585714285714
"ko04211"	2213.80833333333
"ko04212"	6020.56785714286
"ko04213"	4025.25
"ko04214"	1325.47619047619
"ko04215"	337.3
"ko04216"	1827.77857142857
"ko04217"	3713.3880952381
"ko04260"	592.275
"ko04612"	311.853571428571
"ko04614"	425.035714285714
"ko04621"	1712.54166666667
"ko04622"	11.5714285714286
"ko04626"	2090.39404761905
"ko04657"	311.853571428571
"ko04659"	311.853571428571
"ko04714"	3844.98095238095
"ko04724"	2370.4369047619
"ko04726"	251.133333333333
"ko04727"	2377.3119047619
"ko04728"	251.133333333333
"ko04910"	1403.55238095238
"ko04914"	311.853571428571
"ko04915"	311.853571428571
"ko04917"	39.5714285714286
"ko04918"	1826.72142857143
"ko04919"	41.9
"ko04920"	2331.65119047619
"ko04922"	3225.39761904762
"ko04930"	655.384523809524
"ko04931"	1792.16071428571
"ko04932"	929.575
"ko04934"	815.815476190476
"ko04940"	1206.42380952381
"ko04964"	1194.23452380952
"ko04973"	40.3214285714286
"ko04974"	6.875
"ko04976"	28
"ko04978"	409.135714285714
"ko04979"	174
"ko05010"	2372.50595238095
"ko05012"	929.575
"ko05014"	1825.18928571429
"ko05016"	2265.45833333333
"ko05020"	304.982142857143
"ko05030"	251.133333333333
"ko05031"	251.133333333333
"ko05034"	251.133333333333
"ko05100"	35.6142857142857
"ko05111"	10254.3095238095
"ko05120"	833.558333333333
"ko05132"	1141.89880952381
"ko05133"	1503.10357142857
"ko05134"	3456.05595238095
"ko05142"	413.329761904762
"ko05143"	695.165476190476
"ko05145"	337.3
"ko05146"	136.6
"ko05150"	751.8
"ko05152"	3282.82976190476
"ko05161"	337.3
"ko05163"	337.3
"ko05164"	337.3
"ko05165"	655.384523809524
"ko05166"	174
"ko05167"	337.3
"ko05168"	337.3
"ko05170"	337.3
"ko05200"	4033.68333333333
"ko05203"	655.384523809524
"ko05204"	3312.50357142857
"ko05205"	759.215476190476
"ko05206"	841.997619047619
"ko05210"	337.3
"ko05211"	815.815476190476
"ko05215"	311.853571428571
"ko05219"	458.779761904762
"ko05222"	337.3
"ko05225"	2568.71428571429
"ko05230"	3174.0869047619
"ko05231"	475.782142857143
"ko05322"	161.8
"ko05340"	1313.99523809524
"ko05416"	337.3
"ko05418"	4763.58214285714
