"Pathway"	"Total_sample_counts"
"ko00960"	1310.61818181818
"ko00965"	145.6
"ko00966"	230.054545454545
"ko00970"	25994.4
"ko00980"	1371.76363636364
"ko00981"	292.8
"ko00982"	1469.36363636364
"ko00983"	3596.41818181818
"ko00999"	594.163636363636
"ko01040"	2681
"ko01051"	362.509090909091
"ko01053"	1441.47272727273
"ko01054"	230.054545454545
"ko01055"	230.054545454545
"ko01057"	195.2
"ko01100"	175503.854545455
"ko01110"	73735.5818181818
"ko01120"	57873.6545454545
"ko01130"	54668.3818181818
"ko01200"	27325.8909090909
"ko01210"	7000.83636363636
"ko01212"	9477.50909090909
"ko01220"	4512.43636363636
"ko01230"	30928.7090909091
"ko01501"	5733.63636363636
"ko01502"	1573.92727272727
"ko01503"	6366.8
"ko01523"	1429.92727272727
"ko01524"	1469.36363636364
"ko02010"	45804.9272727273
"ko02020"	44064.2909090909
"ko02024"	20088.6909090909
"ko02025"	10711.2363636364
"ko02026"	8970.09090909091
"ko02030"	10679.7636363636
"ko02040"	13088.3818181818
"ko02060"	7089.74545454545
"ko03008"	557.709090909091
"ko03010"	18286.0545454545
"ko03013"	508.109090909091
"ko03018"	4103.14545454545
"ko03020"	920.218181818182
"ko03030"	4793.30909090909
"ko03060"	3945.78181818182
"ko03070"	10225.8
"ko03320"	1626.72727272727
"ko03410"	3051.85454545455
"ko03420"	1986.03636363636
"ko03430"	5516.72727272727
"ko03440"	6450.09090909091
"ko04011"	522.854545454545
"ko04013"	460.109090909091
"ko04016"	1030.96363636364
"ko04066"	943.527272727273
"ko04068"	982.963636363636
"ko04070"	872.218181818182
"ko04072"	314.509090909091
"ko04112"	3103.05454545455
"ko04115"	97.6
"ko04122"	4264.87272727273
"ko04141"	230.054545454545
"ko04142"	253.363636363636
"ko04146"	2945.90909090909
"ko04151"	230.054545454545
"ko04152"	531.418181818182
"ko04210"	97.6
"ko04211"	982.963636363636
"ko04212"	1842.03636363636
"ko04213"	1345.47272727273
"ko04214"	557.709090909091
"ko04215"	97.6
"ko04216"	908.672727272727
"ko04217"	1699.41818181818
"ko04260"	546.163636363636
"ko04612"	230.054545454545
"ko04614"	168.909090909091
"ko04621"	1292.89090909091
"ko04622"	48
"ko04626"	1718.14545454545
"ko04657"	230.054545454545
"ko04659"	230.054545454545
"ko04714"	2098.6
"ko04724"	1191.30909090909
"ko04726"	97.6
"ko04727"	1275.76363636364
"ko04728"	97.6
"ko04910"	508.109090909091
"ko04914"	230.054545454545
"ko04915"	230.054545454545
"ko04917"	48
"ko04918"	655.309090909091
"ko04919"	97.6
"ko04920"	776.218181818182
"ko04922"	955.072727272727
"ko04928"	84.4545454545455
"ko04930"	460.109090909091
"ko04931"	605.709090909091
"ko04932"	643.763636363636
"ko04934"	425.254545454545
"ko04940"	398.963636363636
"ko04964"	326.054545454545
"ko04973"	433.818181818182
"ko04976"	84.4545454545455
"ko04978"	97.6
"ko05010"	1188.32727272727
"ko05012"	643.763636363636
"ko05014"	752.909090909091
"ko05016"	1236.32727272727
"ko05020"	132.454545454545
"ko05030"	97.6
"ko05031"	97.6
"ko05034"	97.6
"ko05110"	445.363636363636
"ko05111"	11123.9272727273
"ko05120"	738.163636363636
"ko05132"	1859.16363636364
"ko05133"	2438.96363636364
"ko05134"	1657
"ko05142"	314.509090909091
"ko05143"	412.109090909091
"ko05145"	97.6
"ko05146"	48
"ko05150"	97.6
"ko05152"	1223.18181818182
"ko05161"	97.6
"ko05163"	97.6
"ko05164"	97.6
"ko05165"	460.109090909091
"ko05167"	97.6
"ko05168"	97.6
"ko05170"	97.6
"ko05200"	2041.81818181818
"ko05203"	460.109090909091
"ko05204"	1323.76363636364
"ko05205"	230.054545454545
"ko05206"	713.254545454545
"ko05210"	97.6
"ko05211"	425.254545454545
"ko05215"	230.054545454545
"ko05219"	132.454545454545
"ko05222"	97.6
"ko05225"	1288.90909090909
"ko05230"	1415.18181818182
"ko05231"	362.509090909091
"ko05322"	97.6
"ko05340"	362.509090909091
"ko05416"	97.6
"ko05418"	1979.07272727273
