"Pathway"	"Total_sample_counts"
"ko00630"	142725.527777778
"ko00633"	10045.1388888889
"ko00640"	121761.066666667
"ko00642"	8871.75
"ko00643"	12172.1944444444
"ko00650"	134079.622222222
"ko00660"	42236.1277777778
"ko00670"	43274.8166666667
"ko00680"	75958.0388888889
"ko00710"	44750.0555555556
"ko00720"	102987.122222222
"ko00730"	34626.1555555556
"ko00740"	26992.1111111111
"ko00750"	18125.5666666667
"ko00760"	75841.3833333333
"ko00770"	64999.0388888889
"ko00780"	51762.9111111111
"ko00785"	6353.93333333333
"ko00790"	75753.4
"ko00791"	7518.05
"ko00830"	4887.43333333333
"ko00860"	87051.0333333333
"ko00900"	56658.55
"ko00902"	8.44444444444444
"ko00903"	20647.7444444444
"ko00906"	5004.83888888889
"ko00908"	3367.31666666667
"ko00909"	53.9
"ko00910"	67875.9611111111
"ko00920"	84287.2777777778
"ko00930"	19614.5888888889
"ko00940"	10757.4444444444
"ko00950"	5746.03888888889
"ko00960"	13238.8777777778
"ko00965"	4994.18888888889
"ko00966"	9160.84444444444
"ko00970"	265131.166666667
"ko00980"	37001.2333333333
"ko00981"	5884.83333333333
"ko00982"	37383.8222222222
"ko00983"	58733.7111111111
"ko00984"	2680.68888888889
"ko00999"	5509.43333333333
"ko01040"	30947.0111111111
"ko01051"	3978.26111111111
"ko01052"	43.5
"ko01053"	7212.8
"ko01054"	4518.96111111111
"ko01055"	5195.82777777778
"ko01057"	138.75
"ko01059"	51.9444444444444
"ko01062"	2781.08888888889
"ko01100"	2091728.76111111
"ko01110"	899775.516666667
"ko01120"	747481.911111111
"ko01130"	701790.005555556
"ko01200"	354783.955555556
"ko01210"	99659.5388888889
"ko01212"	136268.644444444
"ko01220"	68642.5888888889
"ko01230"	402962.077777778
"ko01501"	54402.2611111111
"ko01502"	21522.1611111111
"ko01503"	45326.0222222222
"ko01523"	16820.05
"ko01524"	44567.4166666667
"ko02010"	460049.688888889
"ko02020"	417454.666666667
"ko02024"	349681.133333333
"ko02025"	56976.0333333333
"ko02026"	52592.9
"ko02030"	90267.5666666667
"ko02040"	123481.355555556
"ko02060"	10708.4388888889
"ko03008"	7277.81666666667
"ko03010"	205017.933333333
"ko03013"	5155.16666666667
"ko03018"	50472.4666666667
"ko03020"	13469.2666666667
"ko03022"	139.333333333333
"ko03030"	58269.5055555556
"ko03050"	352.5
"ko03060"	59432.7277777778
"ko03070"	102904.827777778
"ko03320"	34054.4333333333
"ko03410"	51107.1888888889
"ko03420"	33898.8944444444
"ko03430"	66036.8722222222
"ko03440"	71775.7666666667
"ko03450"	2947.16111111111
"ko04011"	4272.49444444444
"ko04013"	5339.37777777778
"ko04014"	21.75
"ko04016"	14010.8333333333
"ko04024"	139.25
"ko04066"	8912.1
"ko04068"	11809.9555555556
"ko04070"	12149.0944444444
"ko04071"	107.25
"ko04072"	2986.59444444444
"ko04080"	923.483333333333
"ko04112"	51346.6555555556
"ko04113"	4293.81111111111
"ko04115"	6150.62777777778
"ko04122"	31540.5666666667
"ko04138"	430.6
"ko04141"	6172.59444444444
"ko04142"	2827.11111111111
"ko04144"	21.75
"ko04146"	49637.3388888889
"ko04151"	5620.70555555556
"ko04152"	10886.6166666667
"ko04210"	6560.06111111111
"ko04211"	9611.87222222222
"ko04212"	25696.8444444444
"ko04213"	21163.4555555556
"ko04214"	10613.5055555556
"ko04215"	6150.62777777778
"ko04216"	15293.8833333333
"ko04217"	13815.5222222222
"ko04260"	11449.85
"ko04371"	7.7
"ko04610"	7.7
"ko04612"	3422.62222222222
"ko04614"	2797.23333333333
"ko04621"	18181.0722222222
"ko04622"	64.75
"ko04626"	18747.6388888889
"ko04657"	3422.62222222222
"ko04659"	3422.62222222222
"ko04666"	21.75
"ko04714"	36682.8111111111
"ko04721"	7.7
"ko04723"	1720.66666666667
"ko04724"	7524.18888888889
"ko04726"	428.788888888889
"ko04727"	7627.63888888889
"ko04728"	546.288888888889
"ko04910"	5807.66666666667
"ko04912"	21.75
"ko04914"	3422.62222222222
"ko04915"	3422.62222222222
"ko04916"	7.7
"ko04917"	193
"ko04918"	8519.18333333333
"ko04919"	697.483333333333
"ko04920"	17476.5666666667
"ko04922"	11420.9833333333
"ko04924"	1092.58333333333
"ko04928"	21.75
"ko04930"	3433.11111111111
"ko04931"	7455.92777777778
"ko04932"	17600.4777777778
"ko04934"	3226.41666666667
"ko04940"	3869.70555555556
"ko04962"	7.7
"ko04964"	6131.96111111111
"ko04966"	9.25
"ko04973"	185.833333333333
"ko04974"	1069.02777777778
"ko04976"	46.2
"ko04978"	4285.83333333333
"ko04979"	923.483333333333
"ko05010"	21090.1611111111
"ko05012"	17600.4777777778
"ko05014"	14343.0777777778
"ko05016"	26859.8111111111
"ko05020"	3919.95555555556
"ko05030"	428.788888888889
"ko05031"	428.788888888889
"ko05034"	428.788888888889
"ko05110"	21.8333333333333
"ko05111"	70161.2666666667
"ko05120"	8694.56111111111
"ko05132"	12024.4888888889
"ko05133"	7282.45
"ko05134"	25624.4222222222
"ko05142"	2502.06666666667
"ko05143"	1820.98333333333
"ko05145"	6150.62777777778
"ko05146"	2744.13333333333
"ko05150"	869.055555555556
"ko05152"	20248.9555555556
"ko05161"	6150.62777777778
"ko05163"	6150.62777777778
"ko05164"	6150.62777777778
"ko05165"	3433.11111111111
"ko05166"	923.483333333333
"ko05167"	6150.62777777778
"ko05168"	6150.62777777778
"ko05170"	6150.62777777778
"ko05200"	45288.4777777778
"ko05202"	7.7
"ko05203"	3433.11111111111
"ko05204"	35922.0611111111
"ko05205"	3367.31666666667
"ko05206"	2886.31666666667
"ko05210"	6150.62777777778
"ko05211"	3226.41666666667
"ko05215"	3430.32222222222
"ko05219"	3815.33333333333
"ko05222"	6150.62777777778
"ko05225"	32488.8111111111
"ko05230"	14205.2444444444
"ko05231"	2986.59444444444
"ko05340"	3389.47222222222
"ko05410"	1092.58333333333
"ko05416"	6150.62777777778
"ko05418"	46129.7666666667
