"Pathway"	"Total_sample_counts"
"ko01051"	2656.78928571429
"ko01052"	30.875
"ko01053"	2926.65436507937
"ko01054"	408.662698412698
"ko01055"	1400.85674603175
"ko01056"	58.5
"ko01057"	18.0416666666667
"ko01059"	42.5833333333333
"ko01062"	157.325
"ko01100"	832057.468650794
"ko01110"	382169.195238095
"ko01120"	241533.356746032
"ko01130"	292658.23015873
"ko01200"	132799.648412698
"ko01210"	36084.1630952381
"ko01212"	30256.7218253968
"ko01220"	10535.3369047619
"ko01230"	181268.632142857
"ko01501"	21931.1813492063
"ko01502"	11429.8265873016
"ko01503"	15870.4896825397
"ko01523"	9516.22182539683
"ko01524"	4452.94841269841
"ko02010"	170024.333333333
"ko02020"	104657.761111111
"ko02024"	98333.8936507936
"ko02025"	12017.8880952381
"ko02026"	15170.8253968254
"ko02030"	11880.3587301587
"ko02040"	14339.5408730159
"ko02060"	46322.7928571429
"ko03008"	2701.89166666667
"ko03010"	124821.900793651
"ko03013"	2454.46984126984
"ko03015"	6.66666666666667
"ko03018"	24106.4099206349
"ko03020"	8449.10357142857
"ko03022"	551.583333333333
"ko03030"	30901.0472222222
"ko03050"	806.041666666667
"ko03060"	29650.8607142857
"ko03070"	32178.2452380952
"ko03320"	6349.76785714286
"ko03410"	21180.8952380952
"ko03420"	15891.271031746
"ko03430"	33353.8527777778
"ko03440"	40861.4361111111
"ko03450"	715.008333333333
"ko04011"	1745.69047619048
"ko04013"	2602.67896825397
"ko04016"	5879.29365079365
"ko04024"	251.791666666667
"ko04066"	7234.48293650794
"ko04068"	5053.41944444444
"ko04070"	4603.63174603175
"ko04071"	246.5
"ko04072"	384.72619047619
"ko04080"	145.916666666667
"ko04112"	19357.0698412698
"ko04113"	963.991666666667
"ko04115"	363.416666666667
"ko04122"	15115.8682539683
"ko04138"	341.416666666667
"ko04141"	800.259920634921
"ko04142"	1661.47420634921
"ko04144"	221.9
"ko04146"	12201.8035714286
"ko04151"	1101.4126984127
"ko04152"	2662.39206349206
"ko04210"	488.444047619048
"ko04211"	4348.36944444444
"ko04212"	11926.2488095238
"ko04213"	7120.29285714286
"ko04214"	1861.53571428571
"ko04215"	289.416666666667
"ko04216"	3550.76626984127
"ko04217"	6192.3253968254
"ko04260"	562.516666666667
"ko04510"	17.875
"ko04512"	17.875
"ko04611"	24.375
"ko04612"	378.487698412698
"ko04614"	385.135714285714
"ko04621"	3929.175
"ko04622"	377.733333333333
"ko04626"	3612.42896825397
"ko04657"	378.487698412698
"ko04659"	378.487698412698
"ko04714"	5817.53293650794
"ko04724"	3549.04007936508
"ko04726"	178.775
"ko04727"	3728.15952380952
"ko04728"	178.775
"ko04910"	2632.29682539683
"ko04914"	378.487698412698
"ko04915"	378.487698412698
"ko04916"	18.3
"ko04917"	890.232142857143
"ko04918"	2992.79523809524
"ko04919"	672.719047619048
"ko04920"	3549.33888888889
"ko04922"	11368.773015873
"ko04924"	66.75
"ko04926"	24.375
"ko04928"	69.0555555555556
"ko04930"	2243.25952380952
"ko04931"	4497.01904761905
"ko04932"	851.933333333333
"ko04933"	24.375
"ko04934"	1417.82936507937
"ko04940"	2657.05992063492
"ko04964"	1641.84920634921
"ko04973"	814.704761904762
"ko04974"	204.383333333333
"ko04976"	97.7222222222222
"ko04978"	525.826190476191
"ko04979"	145.916666666667
"ko05010"	3741.00674603175
"ko05012"	851.933333333333
"ko05014"	2397.29285714286
"ko05016"	3816.79801587302
"ko05020"	362.185714285714
"ko05030"	178.775
"ko05031"	178.775
"ko05034"	178.775
"ko05100"	830.180158730159
"ko05110"	271.305555555556
"ko05111"	18625.5444444444
"ko05120"	2842.56984126984
"ko05132"	2170.77301587302
"ko05133"	1817.5380952381
"ko05134"	6957.00515873016
"ko05142"	821.521428571429
"ko05143"	774.004761904762
"ko05145"	289.416666666667
"ko05146"	982.925
"ko05150"	19554.45
"ko05152"	7447.30992063492
"ko05161"	289.416666666667
"ko05163"	289.416666666667
"ko05164"	289.416666666667
"ko05165"	2261.13452380952
"ko05166"	145.916666666667
"ko05167"	289.416666666667
"ko05168"	289.416666666667
"ko05170"	289.416666666667
"ko05200"	4381.56904761905
"ko05203"	2243.25952380952
"ko05204"	2200.43452380952
"ko05205"	1773.38492063492
"ko05206"	2193.88214285714
"ko05210"	289.416666666667
"ko05211"	1417.82936507937
"ko05215"	378.487698412698
"ko05219"	398.374603174603
"ko05222"	289.416666666667
"ko05225"	2295.83531746032
"ko05230"	10976.7833333333
"ko05231"	444.47619047619
"ko05322"	32.6666666666667
"ko05340"	2805.60634920635
"ko05410"	66.75
"ko05416"	289.416666666667
"ko05418"	7206.97936507937
