"Pathway"	"Total_sample_counts"
"ko05010"	5296.82471139971
"ko05012"	2237.74765512266
"ko05014"	3502.51287878788
"ko05016"	4694.54700577201
"ko05020"	536.163961038961
"ko05030"	533.068326118326
"ko05031"	533.068326118326
"ko05034"	533.068326118326
"ko05100"	67.9357142857143
"ko05110"	165.966666666667
"ko05111"	19297.6174242424
"ko05120"	1636.91006493506
"ko05131"	24.8
"ko05132"	3282.58726551227
"ko05133"	3120.12124819625
"ko05134"	8468.12168109668
"ko05142"	1213.11634199134
"ko05143"	1420.91158008658
"ko05145"	881.716161616162
"ko05146"	461.138961038961
"ko05150"	1000.11825396825
"ko05152"	7202.46161616162
"ko05161"	881.716161616162
"ko05163"	881.716161616162
"ko05164"	881.716161616162
"ko05165"	1730.5687950938
"ko05166"	423.574747474747
"ko05167"	881.716161616162
"ko05168"	881.716161616162
"ko05170"	881.716161616162
"ko05200"	7423.69487734488
"ko05203"	1730.5687950938
"ko05204"	5675.86388888889
"ko05205"	1679.7211038961
"ko05206"	2040.14862914863
"ko05210"	881.716161616162
"ko05211"	1646.5433982684
"ko05215"	428.154437229437
"ko05219"	1076.82586580087
"ko05222"	881.716161616162
"ko05225"	4467.28088023088
"ko05230"	9610.94271284271
"ko05231"	612.755952380952
"ko05322"	127.765151515152
"ko05323"	2.08333333333333
"ko05340"	3008.6841991342
"ko05410"	89
"ko05416"	881.716161616162
"ko05418"	9154.34419191919
